2018-10-16_12:59:26,8174.00,27.69
2018-10-16_12:59:33,8158.00,27.69
2018-10-16_12:59:41,8147.00,27.69
2018-10-16_12:59:48,8166.00,27.69
2018-10-16_12:59:55,8192.00,27.69
2018-10-16_13:00:03,8192.00,27.69
2018-10-16_13:00:10,8177.00,27.69
2018-10-16_13:00:17,8166.00,27.75
2018-10-16_13:00:24,8174.00,27.69
2018-10-16_13:00:32,8134.00,27.69
2018-10-16_13:00:39,8188.00,27.69
2018-10-16_13:00:46,8168.00,27.69
2018-10-16_13:00:53,8107.00,27.69
2018-10-16_13:01:01,8202.00,27.69
2018-10-16_13:01:08,8166.00,27.69
2018-10-16_13:01:15,8181.00,27.75
2018-10-16_13:01:23,8165.00,27.69
2018-10-16_13:01:30,8166.00,27.69
2018-10-16_13:01:37,8202.00,27.69
2018-10-16_13:01:44,8201.00,27.69
2018-10-16_13:01:52,8178.00,27.69
2018-10-16_13:01:59,8174.00,27.75
2018-10-16_13:02:06,8186.00,27.69
2018-10-16_13:02:14,8208.00,27.75
2018-10-16_13:02:21,8181.00,27.69
2018-10-16_13:02:28,8145.00,27.75
2018-10-16_13:02:35,8142.00,27.75
2018-10-16_13:02:43,8148.00,27.69
2018-10-16_13:02:50,8145.00,27.69
2018-10-16_13:02:57,8173.00,27.69
2018-10-16_13:03:04,8173.00,27.69
2018-10-16_13:03:12,8168.00,27.69
2018-10-16_13:03:19,8162.00,27.69
2018-10-16_13:03:26,8197.00,27.75
2018-10-16_13:03:34,8191.00,27.75
2018-10-16_13:03:41,8156.00,27.69
2018-10-16_13:03:48,8146.00,27.69
2018-10-16_13:03:55,8167.00,27.69
2018-10-16_13:04:03,8166.00,27.69
2018-10-16_13:04:10,8167.00,27.75
2018-10-16_13:04:17,8141.00,27.69
2018-10-16_13:04:25,8163.00,27.69
2018-10-16_13:04:32,8126.00,27.69
2018-10-16_13:04:39,8137.00,27.69
2018-10-16_13:04:46,8128.00,27.69
2018-10-16_13:04:54,8184.00,27.69
2018-10-16_13:05:01,8193.00,27.75
2018-10-16_13:05:08,8192.00,27.75
2018-10-16_13:05:15,8164.00,27.69
2018-10-16_13:05:23,8129.00,27.69
2018-10-16_13:05:30,8144.00,27.69
2018-10-16_13:05:37,8167.00,27.69
2018-10-16_13:05:45,8169.00,27.75
2018-10-16_13:05:52,8166.00,27.75
2018-10-16_13:05:59,8163.00,27.62
2018-10-16_13:06:06,8161.00,27.50
2018-10-16_13:06:14,8141.00,27.44
2018-10-16_13:06:21,8109.00,27.50
2018-10-16_13:06:28,8181.00,27.62
2018-10-16_13:06:35,8182.00,27.75
2018-10-16_13:06:43,8167.00,27.81
2018-10-16_13:06:50,8166.00,27.87
2018-10-16_13:06:57,8171.00,27.87
2018-10-16_13:07:05,8164.00,27.81
2018-10-16_13:07:12,8140.00,27.81
2018-10-16_13:07:19,8162.00,27.75
2018-10-16_13:07:26,8156.00,27.75
2018-10-16_13:07:34,8160.00,27.75
2018-10-16_13:07:41,8113.00,27.75
2018-10-16_13:07:48,8167.00,27.75
2018-10-16_13:07:56,8160.00,27.75
2018-10-16_13:08:03,8176.00,27.75
2018-10-16_13:08:10,8153.00,27.75
2018-10-16_13:08:17,8178.00,27.75
2018-10-16_13:08:25,8167.00,27.75
2018-10-16_13:08:32,8143.00,27.75
2018-10-16_13:08:39,8160.00,27.75
2018-10-16_13:08:46,8163.00,27.75
2018-10-16_13:08:54,8142.00,27.75
2018-10-16_13:09:01,8117.00,27.75
2018-10-16_13:09:08,8112.00,27.75
2018-10-16_13:09:16,8130.00,27.75
2018-10-16_13:09:23,8179.00,27.75
2018-10-16_13:09:30,8135.00,27.75
2018-10-16_13:09:37,8163.00,27.75
2018-10-16_13:09:45,8148.00,27.75
2018-10-16_13:09:52,8169.00,27.75
2018-10-16_13:09:59,8118.00,27.75
2018-10-16_13:10:06,8168.00,27.75
2018-10-16_13:10:14,8141.00,27.75
2018-10-16_13:10:21,8133.00,27.75
2018-10-16_13:10:28,8110.00,27.75
2018-10-16_13:10:36,8118.00,27.75
2018-10-16_13:10:43,8160.00,27.75
2018-10-16_13:10:50,8167.00,27.75
2018-10-16_13:10:57,8146.00,27.75
2018-10-16_13:11:05,8149.00,27.75
2018-10-16_13:11:12,8156.00,27.75
2018-10-16_13:11:19,8117.00,27.75
2018-10-16_13:11:27,8147.00,27.75
2018-10-16_13:11:34,8078.00,27.75
2018-10-16_13:11:41,8149.00,27.75
2018-10-16_13:11:48,8155.00,27.75
2018-10-16_13:11:56,8118.00,27.75
2018-10-16_13:12:03,8159.00,27.75
2018-10-16_13:12:10,8146.00,27.75
2018-10-16_13:12:17,8137.00,27.75
2018-10-16_13:12:25,8189.00,27.75
2018-10-16_13:12:32,8157.00,27.75
2018-10-16_13:12:39,8130.00,27.75
2018-10-16_13:12:47,8148.00,27.75
2018-10-16_13:12:54,8142.00,27.75
2018-10-16_13:13:01,8115.00,27.75
2018-10-16_13:13:08,8111.00,27.75
2018-10-16_13:13:16,8178.00,27.75
2018-10-16_13:13:23,8133.00,27.75
2018-10-16_13:13:30,8155.00,27.75
2018-10-16_13:13:37,8110.00,27.75
2018-10-16_13:13:45,8134.00,27.75
2018-10-16_13:13:52,8151.00,27.75
2018-10-16_13:13:59,8111.00,27.75
2018-10-16_13:14:07,8124.00,27.75
2018-10-16_13:14:14,8138.00,27.75
2018-10-16_13:14:21,8140.00,27.75
2018-10-16_13:14:28,8139.00,27.75
2018-10-16_13:14:36,8105.00,27.75
2018-10-16_13:14:43,8156.00,27.75
2018-10-16_13:14:50,8155.00,27.75
2018-10-16_13:14:58,8116.00,27.75
2018-10-16_13:15:05,8124.00,27.75
2018-10-16_13:15:12,8118.00,27.75
2018-10-16_13:15:19,8147.00,27.75
2018-10-16_13:15:27,8134.00,27.75
2018-10-16_13:15:34,8142.00,27.75
2018-10-16_13:15:41,8145.00,27.75
2018-10-16_13:15:48,8125.00,27.75
2018-10-16_13:15:56,8107.00,27.75
2018-10-16_13:16:03,8114.00,27.75
2018-10-16_13:16:10,8150.00,27.75
2018-10-16_13:16:18,8138.00,27.75
2018-10-16_13:16:25,8135.00,27.75
2018-10-16_13:16:32,8129.00,27.75
2018-10-16_13:16:39,8082.00,27.75
2018-10-16_13:16:47,8161.00,27.75
2018-10-16_13:16:54,8133.00,27.75
2018-10-16_13:17:01,8133.00,27.75
2018-10-16_13:17:08,8122.00,27.75
2018-10-16_13:17:16,8088.00,27.75
2018-10-16_13:17:23,8142.00,27.75
2018-10-16_13:17:30,8151.00,27.75
2018-10-16_13:17:38,8125.00,27.75
2018-10-16_13:17:45,8103.00,27.75
2018-10-16_13:17:52,8110.00,27.75
2018-10-16_13:17:59,8142.00,27.75
2018-10-16_13:18:07,8124.00,27.75
2018-10-16_13:18:14,8136.00,27.75
2018-10-16_13:18:21,8127.00,27.75
2018-10-16_13:18:29,8117.00,27.75
2018-10-16_13:18:36,8064.00,27.75
2018-10-16_13:18:43,8154.00,27.75
2018-10-16_13:18:50,8152.00,27.75
2018-10-16_13:18:58,8111.00,27.75
2018-10-16_13:19:05,8133.00,27.75
2018-10-16_13:19:12,8121.00,27.75
2018-10-16_13:19:19,8087.00,27.75
2018-10-16_13:19:27,8158.00,27.75
2018-10-16_13:19:34,8128.00,27.75
2018-10-16_13:19:41,8116.00,27.75
2018-10-16_13:19:49,8112.00,27.75
2018-10-16_13:19:56,8118.00,27.75
2018-10-16_13:20:03,8078.00,27.75
2018-10-16_13:20:10,8142.00,27.75
2018-10-16_13:20:18,8136.00,27.75
2018-10-16_13:20:25,8129.00,27.75
2018-10-16_13:20:32,8129.00,27.75
2018-10-16_13:20:39,8090.00,27.75
2018-10-16_13:20:47,8142.00,27.75
2018-10-16_13:20:54,8113.00,27.75
2018-10-16_13:21:01,8122.00,27.75
2018-10-16_13:21:09,8087.00,27.75
2018-10-16_13:21:16,8107.00,27.75
2018-10-16_13:21:23,8153.00,27.75
2018-10-16_13:21:30,8095.00,27.75
2018-10-16_13:21:38,8147.00,27.75
2018-10-16_13:21:45,8120.00,27.75
2018-10-16_13:21:52,8125.00,27.75
2018-10-16_13:22:00,8130.00,27.75
2018-10-16_13:22:07,8087.00,27.75
2018-10-16_13:22:14,8086.00,27.75
2018-10-16_13:22:21,8149.00,27.75
2018-10-16_13:22:29,8105.00,27.75
2018-10-16_13:22:36,8121.00,27.75
2018-10-16_13:22:43,8124.00,27.75
2018-10-16_13:22:50,8121.00,27.75
2018-10-16_13:22:58,8083.00,27.75
2018-10-16_13:23:05,8130.00,27.75
2018-10-16_13:23:12,8144.00,27.75
2018-10-16_13:23:20,8121.00,27.75
2018-10-16_13:23:27,8113.00,27.75
2018-10-16_13:23:34,8110.00,27.75
2018-10-16_13:23:41,8109.00,27.75
2018-10-16_13:23:49,8114.00,27.75
2018-10-16_13:23:56,8071.00,27.75
2018-10-16_13:24:03,8083.00,27.75
2018-10-16_13:24:10,8138.00,27.75
2018-10-16_13:24:18,8138.00,27.75
2018-10-16_13:24:25,8132.00,27.75
2018-10-16_13:24:32,8100.00,27.75
2018-10-16_13:24:40,8124.00,27.75
2018-10-16_13:24:47,8088.00,27.75
2018-10-16_13:24:54,8096.00,27.75
2018-10-16_13:25:01,8086.00,27.75
2018-10-16_13:25:09,8108.00,27.75
2018-10-16_13:25:16,8126.00,27.75
2018-10-16_13:25:23,8109.00,27.75
2018-10-16_13:25:31,8103.00,27.75
2018-10-16_13:25:38,8097.00,27.75
2018-10-16_13:25:45,8099.00,27.75
2018-10-16_13:25:52,8120.00,27.75
2018-10-16_13:26:00,8081.00,27.75
2018-10-16_13:26:07,8078.00,27.75
2018-10-16_13:26:14,8096.00,27.75
2018-10-16_13:26:21,8126.00,27.75
2018-10-16_13:26:29,8121.00,27.75
2018-10-16_13:26:36,8124.00,27.75
2018-10-16_13:26:43,8115.00,27.75
2018-10-16_13:26:51,8088.00,27.75
2018-10-16_13:26:58,8072.00,27.75
2018-10-16_13:27:05,8127.00,27.75
2018-10-16_13:27:12,8095.00,27.75
2018-10-16_13:27:20,8112.00,27.75
2018-10-16_13:27:27,8129.00,27.75
2018-10-16_13:27:34,8090.00,27.75
2018-10-16_13:27:41,8086.00,27.75
2018-10-16_13:27:49,8126.00,27.75
2018-10-16_13:27:56,8102.00,27.75
2018-10-16_13:28:03,8104.00,27.75
2018-10-16_13:28:11,8092.00,27.75
2018-10-16_13:28:18,8112.00,27.75
2018-10-16_13:28:25,8048.00,27.75
2018-10-16_13:28:32,8071.00,27.75
2018-10-16_13:28:40,8108.00,27.75
2018-10-16_13:28:47,8095.00,27.75
2018-10-16_13:28:54,8113.00,27.75
2018-10-16_13:29:02,8085.00,27.75
2018-10-16_13:29:09,8072.00,27.75
2018-10-16_13:29:16,8072.00,27.75
2018-10-16_13:29:23,8105.00,27.75
2018-10-16_13:29:31,8093.00,27.75
2018-10-16_13:29:38,8088.00,27.75
2018-10-16_13:29:45,8082.00,27.75
2018-10-16_13:29:52,8123.00,27.75
2018-10-16_13:30:00,8086.00,27.75
2018-10-16_13:30:07,8104.00,27.75
2018-10-16_13:30:14,8109.00,27.75
2018-10-16_13:30:22,8097.00,27.75
2018-10-16_13:30:29,8106.00,27.75
2018-10-16_13:30:36,8079.00,27.75
2018-10-16_13:30:43,8081.00,27.75
2018-10-16_13:30:51,8115.00,27.75
2018-10-16_13:30:58,8092.00,27.75
2018-10-16_13:31:05,8071.00,27.75
2018-10-16_13:31:12,8129.00,27.75
2018-10-16_13:31:20,8099.00,27.75
2018-10-16_13:31:27,8093.00,27.75
2018-10-16_13:31:34,8091.00,27.75
2018-10-16_13:31:42,8084.00,27.75
2018-10-16_13:31:49,8077.00,27.75
2018-10-16_13:31:56,8047.00,27.75
2018-10-16_13:32:03,8092.00,27.75
2018-10-16_13:32:11,8100.00,27.75
2018-10-16_13:32:18,8094.00,27.75
2018-10-16_13:32:25,8092.00,27.75
2018-10-16_13:32:33,8078.00,27.75
2018-10-16_13:32:40,8101.00,27.75
2018-10-16_13:32:47,8078.00,27.75
2018-10-16_13:32:54,8074.00,27.75
2018-10-16_13:33:02,8084.00,27.75
2018-10-16_13:33:09,8097.00,27.75
2018-10-16_13:33:16,8066.00,27.75
2018-10-16_13:33:23,8112.00,27.75
2018-10-16_13:33:31,8101.00,27.75
2018-10-16_13:33:38,8089.00,27.75
2018-10-16_13:33:45,8073.00,27.75
2018-10-16_13:33:53,8051.00,27.75
2018-10-16_13:34:00,8084.00,27.75
2018-10-16_13:34:07,8079.00,27.75
2018-10-16_13:34:14,8099.00,27.75
2018-10-16_13:34:22,8051.00,27.75
2018-10-16_13:34:29,8108.00,27.75
2018-10-16_13:34:36,8110.00,27.75
2018-10-16_13:34:43,8063.00,27.75
2018-10-16_13:34:51,8071.00,27.75
2018-10-16_13:34:58,8096.00,27.75
2018-10-16_13:35:05,8079.00,27.75
2018-10-16_13:35:13,8062.00,27.75
2018-10-16_13:35:20,8092.00,27.75
2018-10-16_13:35:27,8021.00,27.75
2018-10-16_13:35:34,8086.00,27.75
2018-10-16_13:35:42,8103.00,27.75
2018-10-16_13:35:49,8058.00,27.75
2018-10-16_13:35:56,8088.00,27.75
2018-10-16_13:36:04,8079.00,27.75
2018-10-16_13:36:11,8090.00,27.75
2018-10-16_13:36:18,8098.00,27.75
2018-10-16_13:36:25,8073.00,27.75
2018-10-16_13:36:33,8097.00,27.75
2018-10-16_13:36:40,8075.00,27.75
2018-10-16_13:36:47,8095.00,27.75
2018-10-16_13:36:54,8087.00,27.75
2018-10-16_13:37:02,8039.00,27.75
2018-10-16_13:37:09,8106.00,27.75
2018-10-16_13:37:16,8082.00,27.75
2018-10-16_13:37:24,8114.00,27.75
2018-10-16_13:37:31,8061.00,27.75
2018-10-16_13:37:38,8095.00,27.75
2018-10-16_13:37:45,8073.00,27.75
2018-10-16_13:37:53,8083.00,27.75
2018-10-16_13:38:00,8015.00,27.75
2018-10-16_13:38:07,8087.00,27.75
2018-10-16_13:38:14,8102.00,27.75
2018-10-16_13:38:22,8042.00,27.75
2018-10-16_13:38:29,8114.00,27.75
2018-10-16_13:38:36,8092.00,27.75
2018-10-16_13:38:44,8049.00,27.75
2018-10-16_13:38:51,8092.00,27.75
2018-10-16_13:38:58,8078.00,27.75
2018-10-16_13:39:05,8041.00,27.75
2018-10-16_13:39:13,8085.00,27.75
2018-10-16_13:39:20,8048.00,27.75
2018-10-16_13:39:27,8100.00,27.75
2018-10-16_13:39:35,8073.00,27.75
2018-10-16_13:39:42,8075.00,27.75
2018-10-16_13:39:49,8077.00,27.75
2018-10-16_13:39:56,8101.00,27.75
2018-10-16_13:40:04,8084.00,27.75
2018-10-16_13:40:11,8078.00,27.75
2018-10-16_13:40:18,8060.00,27.75
2018-10-16_13:40:25,8070.00,27.75
2018-10-16_13:40:33,8043.00,27.75
2018-10-16_13:40:40,8055.00,27.75
2018-10-16_13:40:47,8123.00,27.75
2018-10-16_13:40:55,8054.00,27.75
2018-10-16_13:41:02,8086.00,27.75
2018-10-16_13:41:09,8062.00,27.75
2018-10-16_13:41:16,8030.00,27.75
2018-10-16_13:41:24,8086.00,27.75
2018-10-16_13:41:31,8048.00,27.75
2018-10-16_13:41:38,8069.00,27.75
2018-10-16_13:41:45,8069.00,27.75
2018-10-16_13:41:53,8044.00,27.75
2018-10-16_13:42:00,8091.00,27.75
2018-10-16_13:42:07,8050.00,27.75
2018-10-16_13:42:15,8052.00,27.75
2018-10-16_13:42:22,8033.00,27.75
2018-10-16_13:42:29,8051.00,27.75
2018-10-16_13:42:36,8058.00,27.75
2018-10-16_13:42:44,8017.00,27.75
2018-10-16_13:42:51,8035.00,27.75
2018-10-16_13:42:58,8043.00,27.75
2018-10-16_13:43:06,8068.00,27.75
2018-10-16_13:43:13,8079.00,27.75
2018-10-16_13:43:20,8095.00,27.75
2018-10-16_13:43:27,8080.00,27.75
2018-10-16_13:43:35,8045.00,27.75
2018-10-16_13:43:42,8073.00,27.75
2018-10-16_13:43:49,8056.00,27.75
2018-10-16_13:43:56,8049.00,27.75
2018-10-16_13:44:04,8045.00,27.75
2018-10-16_13:44:11,8058.00,27.75
2018-10-16_13:44:18,8041.00,27.75
2018-10-16_13:44:26,8048.00,27.75
2018-10-16_13:44:33,8063.00,27.75
2018-10-16_13:44:40,8083.00,27.75
2018-10-16_13:44:47,8053.00,27.75
2018-10-16_13:44:55,8055.00,27.75
2018-10-16_13:45:02,8035.00,27.75
2018-10-16_13:45:09,8056.00,27.75
2018-10-16_13:45:16,8044.00,27.75
2018-10-16_13:45:24,8060.00,27.75
2018-10-16_13:45:31,8023.00,27.75
2018-10-16_13:45:38,8028.00,27.75
2018-10-16_13:45:46,8064.00,27.75
2018-10-16_13:45:53,8046.00,27.75
2018-10-16_13:46:00,8030.00,27.75
2018-10-16_13:46:07,8006.00,27.75
2018-10-16_13:46:15,8056.00,27.75
2018-10-16_13:46:22,8038.00,27.75
2018-10-16_13:46:29,8054.00,27.75
2018-10-16_13:46:37,8056.00,27.75
2018-10-16_13:46:44,8028.00,27.75
2018-10-16_13:46:51,8060.00,27.75
2018-10-16_13:46:58,8050.00,27.75
2018-10-16_13:47:06,8048.00,27.75
2018-10-16_13:47:13,8033.00,27.75
2018-10-16_13:47:20,8008.00,27.75
2018-10-16_13:47:27,8077.00,27.75
2018-10-16_13:47:35,8057.00,27.75
2018-10-16_13:47:42,8049.00,27.75
2018-10-16_13:47:49,8039.00,27.75
2018-10-16_13:47:57,8044.00,27.75
2018-10-16_13:48:04,8026.00,27.75
2018-10-16_13:48:11,8070.00,27.75
2018-10-16_13:48:18,8048.00,27.75
2018-10-16_13:48:26,8058.00,27.75
2018-10-16_13:48:33,8035.00,27.75
2018-10-16_13:48:40,8001.00,27.75
2018-10-16_13:48:47,8069.00,27.75
2018-10-16_13:48:55,8072.00,27.75
2018-10-16_13:49:02,8038.00,27.75
2018-10-16_13:49:09,8042.00,27.75
2018-10-16_13:49:17,8031.00,27.69
2018-10-16_13:49:24,8053.00,27.75
2018-10-16_13:49:31,8055.00,27.69
2018-10-16_13:49:38,8048.00,27.69
2018-10-16_13:49:46,8035.00,27.69
2018-10-16_13:49:53,8067.00,27.75
2018-10-16_13:50:00,8032.00,27.69
2018-10-16_13:50:08,8033.00,27.75
2018-10-16_13:50:15,8069.00,27.75
2018-10-16_13:50:22,8077.00,27.69
2018-10-16_13:50:29,8050.00,27.69
2018-10-16_13:50:37,8061.00,27.75
2018-10-16_13:50:44,8048.00,27.69
2018-10-16_13:50:51,8043.00,27.75
2018-10-16_13:50:58,8042.00,27.75
2018-10-16_13:51:06,8051.00,27.75
2018-10-16_13:51:13,8071.00,27.69
2018-10-16_13:51:20,8029.00,27.69
2018-10-16_13:51:28,8025.00,27.69
2018-10-16_13:51:35,8052.00,27.69
2018-10-16_13:51:42,8034.00,27.75
2018-10-16_13:51:49,8032.00,27.69
2018-10-16_13:51:57,8044.00,27.69
2018-10-16_13:52:04,8044.00,27.69
2018-10-16_13:52:11,8041.00,27.75
2018-10-16_13:52:18,7971.00,27.69
2018-10-16_13:52:26,8057.00,27.69
2018-10-16_13:52:33,8023.00,27.69
2018-10-16_13:52:40,8040.00,27.75
2018-10-16_13:52:48,8047.00,27.75
2018-10-16_13:52:55,8056.00,27.75
2018-10-16_13:53:02,8048.00,27.75
2018-10-16_13:53:09,8023.00,27.69
2018-10-16_13:53:17,8037.00,27.69
2018-10-16_13:53:24,8019.00,27.75
2018-10-16_13:53:31,8035.00,27.69
2018-10-16_13:53:39,8045.00,27.69
2018-10-16_13:53:46,8069.00,27.75
2018-10-16_13:53:53,8039.00,27.75
2018-10-16_13:54:00,8039.00,27.69
2018-10-16_13:54:08,8019.00,27.69
2018-10-16_13:54:15,8038.00,27.75
2018-10-16_13:54:22,8007.00,27.69
2018-10-16_13:54:29,8021.00,27.75
2018-10-16_13:54:37,8048.00,27.69
2018-10-16_13:54:44,8043.00,27.69
2018-10-16_13:54:51,8061.00,27.69
2018-10-16_13:54:59,8058.00,27.69
2018-10-16_13:55:06,8047.00,27.75
2018-10-16_13:55:13,8022.00,27.75
2018-10-16_13:55:20,8032.00,27.75
2018-10-16_13:55:28,8046.00,27.69
2018-10-16_13:55:35,8047.00,27.75
2018-10-16_13:55:42,8010.00,27.69
2018-10-16_13:55:49,8038.00,27.75
2018-10-16_13:55:57,8059.00,27.75
2018-10-16_13:56:04,8053.00,27.69
2018-10-16_13:56:11,8031.00,27.75
2018-10-16_13:56:19,8054.00,27.75
2018-10-16_13:56:26,8045.00,27.69
2018-10-16_13:56:33,8044.00,27.69
2018-10-16_13:56:40,8025.00,27.75
2018-10-16_13:56:48,8011.00,27.69
2018-10-16_13:56:55,8027.00,27.69
2018-10-16_13:57:02,8040.00,27.69
2018-10-16_13:57:10,8051.00,27.69
2018-10-16_13:57:17,8041.00,27.75
2018-10-16_13:57:24,8042.00,27.69
2018-10-16_13:57:31,8015.00,27.69
2018-10-16_13:57:39,8022.00,27.69
2018-10-16_13:57:46,8022.00,27.69
2018-10-16_13:57:53,8020.00,27.75
2018-10-16_13:58:00,8009.00,27.75
2018-10-16_13:58:08,8016.00,27.75
2018-10-16_13:58:15,8004.00,27.69
2018-10-16_13:58:22,8014.00,27.75
2018-10-16_13:58:30,8040.00,27.75
2018-10-16_13:58:37,8038.00,27.75
2018-10-16_13:58:44,8042.00,27.75
2018-10-16_13:58:51,8037.00,27.75
2018-10-16_13:58:59,8054.00,27.75
2018-10-16_13:59:06,8012.00,27.69
2018-10-16_13:59:13,8013.00,27.69
2018-10-16_13:59:20,8022.00,27.75
2018-10-16_13:59:28,8015.00,27.69
2018-10-16_13:59:35,8021.00,27.69
2018-10-16_13:59:42,8013.00,27.75
2018-10-16_13:59:50,8018.00,27.75
2018-10-16_13:59:57,8015.00,27.75
